loan_id,customer_id,origination_date,product,channel,region,loan_purpose,risk_band,risk_score,original_amount_vnd,tenor_months,annual_interest_rate
LN0004036,CUS0008239,2024-01-01,Installment Loan,Telesales,North,Electronics,E,497,49000000,24,0.2681
LN0004037,CUS0001152,2023-11-01,Installment Loan,Partner,Hanoi,Electronics,B,740,21000000,18,0.2297
LN0004038,CUS0008070,2024-05-01,Personal Loan,Telesales,South,Electronics,C,693,80000000,24,0.2112
LN0004039,CUS0008206,2023-12-01,Credit Card,Partner,South,Medical,D,580,14000000,36,0.2707
LN0004040,CUS0008698,2023-01-01,Personal Loan,Digital,Ho Chi Minh City,Education,A,797,149000000,18,0.2791
LN0004041,CUS0007231,2023-06-01,Personal Loan,Digital,Hanoi,Other,C,665,130000000,12,0.2409
LN0004042,CUS0005032,2024-05-01,Buy Now Pay Later,Partner,Central,Electronics,D,609,9000000,3,0.18
LN0004043,CUS0008812,2023-09-01,Installment Loan,Telesales,Hanoi,Other,C,686,70000000,24,0.2234
LN0004044,CUS0005653,2023-08-01,Credit Card,Branch,North,Medical,A,790,63000000,36,0.2719
LN0004045,CUS0008403,2023-07-01,Buy Now Pay Later,Digital,North,Home Improvement,D,587,20000000,6,0.1908
LN0004046,CUS0002999,2024-02-01,Installment Loan,Digital,Hanoi,Home Improvement,C,691,57000000,6,0.3193
LN0004047,CUS0005173,2023-05-01,Personal Loan,Digital,South,Home Improvement,C,686,242000000,18,0.1985
LN0004048,CUS0002098,2023-01-01,Personal Loan,Branch,Ho Chi Minh City,Medical,B,752,298000000,18,0.2538
LN0004049,CUS0006025,2023-05-01,Credit Card,Partner,Central,Other,B,723,84000000,36,0.2546
LN0004050,CUS0004096,2023-06-01,Installment Loan,Partner,North,Education,C,689,44000000,12,0.3065
LN0004051,CUS0002207,2023-05-01,Personal Loan,Partner,North,Education,B,753,292000000,18,0.2781
LN0004052,CUS0003665,2024-01-01,Credit Card,Digital,South,Education,B,717,54000000,36,0.3468
LN0004053,CUS0008579,2023-11-01,Personal Loan,Partner,Hanoi,Education,C,655,136000000,48,0.2507
LN0004054,CUS0008183,2023-07-01,Personal Loan,Partner,Central,Electronics,B,720,28000000,36,0.2834
LN0004055,CUS0007305,2023-05-01,Personal Loan,Digital,North,Medical,B,721,77000000,12,0.2335
LN0004056,CUS0008907,2023-02-01,Personal Loan,Branch,North,Education,C,688,286000000,12,0.1811
LN0004057,CUS0002837,2024-02-01,Personal Loan,Digital,North,Electronics,A,794,285000000,36,0.2856
LN0004058,CUS0002884,2023-12-01,Installment Loan,Digital,North,Electronics,C,658,79000000,9,0.3036
LN0004059,CUS0002750,2023-08-01,Buy Now Pay Later,Digital,Hanoi,Electronics,D,618,17000000,9,0.247
LN0004060,CUS0001288,2024-02-01,Installment Loan,Branch,Ho Chi Minh City,Electronics,D,621,87000000,9,0.2108
LN0004061,CUS0008790,2023-11-01,Personal Loan,Partner,Ho Chi Minh City,Consumption,D,647,113000000,12,0.1877
LN0004062,CUS0006324,2024-04-01,Personal Loan,Partner,South,Electronics,A,832,175000000,24,0.2911
LN0004063,CUS0007262,2024-03-01,Personal Loan,Branch,North,Consumption,B,743,75000000,36,0.2072
LN0004064,CUS0008519,2023-03-01,Personal Loan,Partner,Ho Chi Minh City,Medical,B,754,134000000,18,0.2024
LN0004065,CUS0005753,2023-02-01,Installment Loan,Partner,Central,Other,E,478,46000000,18,0.2094
LN0004066,CUS0000639,2023-09-01,Personal Loan,Branch,Hanoi,Other,A,833,74000000,18,0.1879
LN0004067,CUS0004517,2023-09-01,Credit Card,Partner,North,Medical,C,695,33000000,36,0.3084
LN0004068,CUS0005131,2023-05-01,Credit Card,Digital,Ho Chi Minh City,Electronics,E,460,10000000,36,0.3469
LN0004069,CUS0001996,2023-04-01,Personal Loan,Branch,Hanoi,Electronics,B,733,177000000,36,0.2388
LN0004070,CUS0000512,2023-03-01,Personal Loan,Branch,South,Medical,A,848,171000000,12,0.2499
LN0004071,CUS0008437,2023-12-01,Credit Card,Branch,North,Education,D,647,38000000,36,0.3498
LN0004072,CUS0002544,2023-03-01,Personal Loan,Digital,Ho Chi Minh City,Other,B,752,27000000,24,0.1931
LN0004073,CUS0003052,2024-02-01,Personal Loan,Telesales,South,Other,B,710,68000000,24,0.2379
LN0004074,CUS0002592,2024-03-01,Personal Loan,Partner,Hanoi,Other,B,730,129000000,36,0.2773
LN0004075,CUS0000306,2023-09-01,Credit Card,Partner,South,Electronics,C,695,48000000,36,0.3308
LN0004076,CUS0001462,2023-12-01,Installment Loan,Partner,South,Electronics,B,700,26000000,24,0.2188
LN0004077,CUS0006091,2023-03-01,Credit Card,Branch,Hanoi,Electronics,D,604,91000000,36,0.2695
LN0004078,CUS0006551,2024-03-01,Installment Loan,Branch,South,Consumption,A,833,58000000,9,0.2789
LN0004079,CUS0001255,2023-08-01,Personal Loan,Digital,North,Electronics,C,683,150000000,12,0.2982
LN0004080,CUS0007845,2023-07-01,Personal Loan,Digital,North,Other,E,498,249000000,24,0.2585
LN0004081,CUS0006985,2023-11-01,Personal Loan,Digital,Central,Consumption,A,791,170000000,36,0.1959
LN0004082,CUS0006189,2023-11-01,Credit Card,Digital,Central,Electronics,D,603,105000000,36,0.3514
LN0004083,CUS0006921,2023-10-01,Personal Loan,Branch,North,Education,C,652,101000000,18,0.2574
LN0004084,CUS0002002,2023-09-01,Personal Loan,Digital,North,Education,A,808,36000000,18,0.1861
LN0004085,CUS0008119,2023-05-01,Personal Loan,Digital,North,Medical,A,835,34000000,24,0.2738
LN0004086,CUS0003073,2023-02-01,Credit Card,Branch,Central,Consumption,B,747,74000000,36,0.2776
LN0004087,CUS0001762,2023-02-01,Personal Loan,Partner,North,Other,A,770,141000000,48,0.2282
LN0004088,CUS0000815,2023-08-01,Personal Loan,Digital,North,Other,B,745,232000000,18,0.2577
LN0004089,CUS0006857,2023-04-01,Personal Loan,Digital,North,Electronics,B,746,193000000,36,0.2071
LN0004090,CUS0005849,2023-12-01,Personal Loan,Telesales,Ho Chi Minh City,Consumption,B,711,148000000,36,0.192
LN0004091,CUS0003983,2024-01-01,Credit Card,Digital,South,Other,D,582,26000000,36,0.3437
LN0004092,CUS0002415,2023-01-01,Personal Loan,Partner,South,Consumption,D,624,288000000,48,0.2657
LN0004093,CUS0003927,2023-03-01,Buy Now Pay Later,Digital,South,Consumption,B,751,14000000,9,0.2177
LN0004094,CUS0001879,2023-10-01,Personal Loan,Partner,North,Education,C,667,186000000,12,0.2666
LN0004095,CUS0004965,2023-07-01,Personal Loan,Telesales,South,Electronics,B,751,231000000,24,0.2415
LN0004096,CUS0003456,2023-11-01,Installment Loan,Digital,Central,Consumption,B,717,75000000,9,0.2291
LN0004097,CUS0006797,2023-12-01,Personal Loan,Partner,Central,Other,A,835,279000000,48,0.2482
LN0004098,CUS0003272,2023-12-01,Personal Loan,Digital,Ho Chi Minh City,Medical,A,815,57000000,36,0.2301
LN0004099,CUS0002811,2023-02-01,Buy Now Pay Later,Telesales,Central,Education,C,694,4000000,3,0.2795
LN0004100,CUS0005191,2023-03-01,Credit Card,Branch,Central,Home Improvement,C,695,57000000,36,0.2712
LN0004101,CUS0001375,2023-02-01,Personal Loan,Telesales,Hanoi,Other,E,506,35000000,36,0.2497
LN0004102,CUS0008485,2023-04-01,Credit Card,Digital,Hanoi,Education,A,834,11000000,36,0.3454
LN0004103,CUS0000825,2023-10-01,Buy Now Pay Later,Digital,Central,Other,A,809,13000000,3,0.2471
LN0004104,CUS0005439,2023-07-01,Installment Loan,Branch,North,Education,C,692,92000000,12,0.2054
LN0004105,CUS0006498,2023-07-01,Buy Now Pay Later,Partner,North,Medical,C,665,23000000,6,0.2449
LN0004106,CUS0005112,2023-02-01,Personal Loan,Partner,Hanoi,Home Improvement,A,801,91000000,48,0.2908
LN0004107,CUS0002321,2024-01-01,Personal Loan,Digital,North,Home Improvement,D,628,76000000,18,0.2109
LN0004108,CUS0003661,2023-02-01,Personal Loan,Digital,South,Other,B,749,126000000,36,0.1854
LN0004109,CUS0007585,2024-01-01,Personal Loan,Digital,South,Electronics,B,710,42000000,12,0.2518
LN0004110,CUS0002576,2024-02-01,Personal Loan,Partner,South,Medical,C,667,293000000,48,0.2078
LN0004111,CUS0002039,2023-04-01,Personal Loan,Digital,Hanoi,Other,A,849,50000000,24,0.2965
LN0004112,CUS0002132,2023-02-01,Installment Loan,Digital,North,Other,C,651,55000000,6,0.2391
LN0004113,CUS0007342,2023-09-01,Credit Card,Digital,North,Home Improvement,C,672,29000000,36,0.2872
LN0004114,CUS0004053,2023-06-01,Personal Loan,Digital,South,Medical,E,572,234000000,18,0.1813
LN0004115,CUS0001230,2023-01-01,Credit Card,Digital,North,Education,B,746,50000000,36,0.3508
LN0004116,CUS0006757,2023-01-01,Personal Loan,Digital,North,Education,D,634,184000000,36,0.2298
LN0004117,CUS0003402,2024-02-01,Buy Now Pay Later,Partner,North,Medical,D,613,3000000,6,0.2998
LN0004118,CUS0004987,2023-08-01,Installment Loan,Digital,Central,Home Improvement,A,773,18000000,24,0.2768
LN0004119,CUS0001678,2024-02-01,Personal Loan,Digital,North,Education,C,683,170000000,12,0.1979
LN0004120,CUS0004813,2023-09-01,Installment Loan,Digital,Ho Chi Minh City,Electronics,B,758,70000000,18,0.3173
LN0004121,CUS0001638,2023-04-01,Personal Loan,Digital,South,Home Improvement,B,732,200000000,18,0.2165
LN0004122,CUS0003404,2023-11-01,Personal Loan,Branch,Ho Chi Minh City,Education,C,695,23000000,12,0.264
LN0004123,CUS0005461,2023-10-01,Personal Loan,Telesales,Hanoi,Home Improvement,B,722,218000000,48,0.2517
LN0004124,CUS0005812,2024-04-01,Personal Loan,Partner,North,Home Improvement,C,673,53000000,36,0.2521
LN0004125,CUS0001786,2024-04-01,Installment Loan,Partner,Hanoi,Education,B,730,47000000,24,0.2783
LN0004126,CUS0005697,2023-11-01,Personal Loan,Branch,Ho Chi Minh City,Consumption,C,653,189000000,12,0.275
LN0004127,CUS0008875,2023-02-01,Credit Card,Digital,Central,Medical,B,748,108000000,36,0.301
LN0004128,CUS0008014,2023-08-01,Credit Card,Digital,Ho Chi Minh City,Consumption,D,615,118000000,36,0.3354
LN0004129,CUS0008692,2023-06-01,Personal Loan,Branch,North,Other,D,582,151000000,12,0.1946
LN0004130,CUS0002411,2023-10-01,Installment Loan,Partner,South,Home Improvement,A,779,30000000,12,0.2384
LN0004131,CUS0004373,2024-02-01,Buy Now Pay Later,Telesales,South,Other,A,765,8000000,6,0.2537
LN0004132,CUS0005998,2023-06-01,Personal Loan,Partner,Hanoi,Education,B,741,282000000,36,0.2587
LN0004133,CUS0002948,2023-04-01,Personal Loan,Digital,South,Home Improvement,D,618,62000000,36,0.2233
LN0004134,CUS0000613,2023-03-01,Credit Card,Digital,North,Medical,C,686,41000000,36,0.2831
LN0004135,CUS0006547,2024-04-01,Personal Loan,Branch,Central,Electronics,A,842,266000000,18,0.2078
LN0004136,CUS0008343,2023-11-01,Personal Loan,Branch,North,Medical,E,579,19000000,36,0.2643
LN0004137,CUS0005572,2023-09-01,Personal Loan,Branch,South,Home Improvement,B,753,159000000,48,0.221
LN0004138,CUS0008463,2023-06-01,Installment Loan,Branch,Central,Other,B,704,80000000,12,0.2885
LN0004139,CUS0007423,2023-05-01,Personal Loan,Digital,North,Consumption,D,617,197000000,36,0.2178
LN0004140,CUS0000618,2023-06-01,Credit Card,Digital,North,Electronics,A,781,20000000,36,0.2698
LN0004141,CUS0000348,2024-04-01,Personal Loan,Digital,Central,Education,D,632,195000000,24,0.1889
LN0004142,CUS0008157,2024-05-01,Installment Loan,Branch,South,Medical,C,690,93000000,24,0.2002
LN0004143,CUS0000570,2023-01-01,Personal Loan,Branch,Hanoi,Medical,A,834,180000000,36,0.1879
LN0004144,CUS0005251,2024-05-01,Personal Loan,Digital,North,Home Improvement,A,837,293000000,18,0.2117
LN0004145,CUS0007753,2023-03-01,Personal Loan,Partner,North,Other,D,622,122000000,24,0.1917
LN0004146,CUS0002327,2023-05-01,Personal Loan,Digital,Central,Medical,C,689,239000000,24,0.2293
LN0004147,CUS0003273,2023-07-01,Buy Now Pay Later,Telesales,North,Home Improvement,B,745,18000000,3,0.2695
LN0004148,CUS0002506,2024-04-01,Personal Loan,Branch,Ho Chi Minh City,Electronics,E,563,180000000,36,0.2856
LN0004149,CUS0003552,2023-03-01,Personal Loan,Partner,Hanoi,Other,A,845,230000000,24,0.2549
LN0004150,CUS0006028,2023-02-01,Personal Loan,Telesales,Hanoi,Medical,C,679,149000000,48,0.2512
LN0004151,CUS0005077,2023-08-01,Installment Loan,Partner,North,Education,A,767,48000000,9,0.2893
LN0004152,CUS0001986,2023-08-01,Personal Loan,Partner,Ho Chi Minh City,Education,C,679,200000000,24,0.1841
LN0004153,CUS0002948,2024-02-01,Personal Loan,Telesales,Central,Electronics,B,750,128000000,24,0.1949
LN0004154,CUS0007630,2024-02-01,Credit Card,Partner,Ho Chi Minh City,Electronics,C,667,105000000,36,0.2841
LN0004155,CUS0003479,2023-06-01,Personal Loan,Partner,Central,Education,D,615,128000000,24,0.2572
LN0004156,CUS0005441,2023-11-01,Credit Card,Partner,South,Other,D,626,45000000,36,0.3013
LN0004157,CUS0004687,2023-02-01,Personal Loan,Partner,Hanoi,Electronics,B,721,101000000,48,0.2447
LN0004158,CUS0000372,2024-02-01,Personal Loan,Digital,South,Other,C,676,46000000,48,0.2425
LN0004159,CUS0000768,2024-01-01,Personal Loan,Branch,South,Electronics,C,652,183000000,36,0.2852
LN0004160,CUS0001989,2023-09-01,Credit Card,Digital,Central,Electronics,A,820,81000000,36,0.2903
LN0004161,CUS0006254,2023-11-01,Credit Card,Digital,Hanoi,Other,D,641,91000000,36,0.3313
LN0004162,CUS0007384,2023-06-01,Installment Loan,Telesales,Ho Chi Minh City,Education,A,774,69000000,9,0.2876
LN0004163,CUS0007632,2024-04-01,Credit Card,Partner,North,Education,C,683,42000000,36,0.2684
LN0004164,CUS0000616,2024-05-01,Credit Card,Digital,Hanoi,Medical,C,674,75000000,36,0.2887
LN0004165,CUS0005517,2024-04-01,Credit Card,Branch,North,Education,B,737,97000000,36,0.3233
LN0004166,CUS0000705,2024-02-01,Personal Loan,Branch,North,Electronics,D,581,132000000,12,0.2293
LN0004167,CUS0005804,2023-10-01,Credit Card,Partner,Central,Electronics,D,588,103000000,36,0.2932
LN0004168,CUS0000052,2024-03-01,Personal Loan,Partner,South,Consumption,B,711,261000000,18,0.2033
LN0004169,CUS0004505,2024-02-01,Installment Loan,Branch,North,Home Improvement,A,795,83000000,9,0.2512
LN0004170,CUS0006899,2024-05-01,Credit Card,Branch,South,Other,C,687,106000000,36,0.3228
LN0004171,CUS0007538,2023-05-01,Personal Loan,Digital,Ho Chi Minh City,Education,D,629,34000000,24,0.2549
LN0004172,CUS0001022,2023-12-01,Installment Loan,Partner,Ho Chi Minh City,Education,D,621,13000000,18,0.2169
LN0004173,CUS0002529,2023-09-01,Personal Loan,Partner,South,Other,C,662,54000000,18,0.2308
LN0004174,CUS0008223,2023-07-01,Credit Card,Digital,North,Education,A,839,86000000,36,0.2824
LN0004175,CUS0000334,2024-02-01,Personal Loan,Partner,Hanoi,Other,D,630,43000000,48,0.2704
LN0004176,CUS0004105,2024-05-01,Personal Loan,Branch,Hanoi,Consumption,B,752,68000000,12,0.1924
LN0004177,CUS0006754,2023-02-01,Credit Card,Partner,South,Electronics,B,739,87000000,36,0.2618
LN0004178,CUS0008023,2024-05-01,Buy Now Pay Later,Telesales,Central,Home Improvement,D,606,22000000,3,0.2297
LN0004179,CUS0002484,2023-04-01,Personal Loan,Branch,South,Electronics,A,833,193000000,18,0.2371
LN0004180,CUS0003046,2023-04-01,Installment Loan,Branch,Central,Medical,B,721,30000000,18,0.3062
LN0004181,CUS0008449,2023-09-01,Credit Card,Partner,North,Other,D,616,14000000,36,0.2451
LN0004182,CUS0000024,2023-11-01,Personal Loan,Telesales,Ho Chi Minh City,Other,A,793,114000000,24,0.2419
LN0004183,CUS0004950,2024-04-01,Credit Card,Digital,Hanoi,Other,D,642,47000000,36,0.2758
LN0004184,CUS0002775,2023-12-01,Credit Card,Branch,Ho Chi Minh City,Home Improvement,A,807,103000000,36,0.2575
LN0004185,CUS0000198,2023-07-01,Installment Loan,Digital,South,Consumption,A,761,19000000,9,0.2373
LN0004186,CUS0002005,2023-05-01,Personal Loan,Branch,Central,Home Improvement,C,678,71000000,24,0.2957
LN0004187,CUS0001955,2023-08-01,Installment Loan,Telesales,South,Other,A,818,73000000,24,0.242
LN0004188,CUS0001857,2023-01-01,Personal Loan,Partner,Ho Chi Minh City,Electronics,A,773,155000000,48,0.2378
LN0004189,CUS0004979,2023-04-01,Credit Card,Partner,Hanoi,Consumption,C,653,118000000,36,0.3258
LN0004190,CUS0000404,2023-06-01,Installment Loan,Partner,North,Education,A,806,18000000,12,0.2367
LN0004191,CUS0001129,2023-10-01,Installment Loan,Digital,South,Home Improvement,B,727,77000000,12,0.313
LN0004192,CUS0003081,2023-02-01,Personal Loan,Branch,Ho Chi Minh City,Consumption,D,645,138000000,48,0.2014
LN0004193,CUS0005644,2023-08-01,Buy Now Pay Later,Partner,South,Other,C,651,26000000,6,0.2861
LN0004194,CUS0001292,2024-04-01,Installment Loan,Partner,Ho Chi Minh City,Medical,C,681,63000000,24,0.2203
LN0004195,CUS0003043,2024-03-01,Personal Loan,Digital,Ho Chi Minh City,Home Improvement,A,782,29000000,24,0.2368
LN0004196,CUS0007294,2023-08-01,Personal Loan,Partner,Ho Chi Minh City,Education,D,618,82000000,36,0.1824
LN0004197,CUS0000310,2023-12-01,Personal Loan,Telesales,Central,Other,C,652,82000000,12,0.1876
LN0004198,CUS0000655,2024-02-01,Installment Loan,Digital,South,Other,C,656,40000000,6,0.2719
LN0004199,CUS0006030,2023-02-01,Buy Now Pay Later,Partner,South,Home Improvement,A,785,18000000,12,0.2678
LN0004200,CUS0004108,2023-01-01,Credit Card,Digital,Central,Consumption,E,454,79000000,36,0.3256
LN0004201,CUS0005573,2023-04-01,Personal Loan,Digital,Central,Education,B,727,193000000,36,0.2544
LN0004202,CUS0007041,2023-05-01,Credit Card,Branch,Central,Electronics,B,731,35000000,36,0.2921
LN0004203,CUS0007205,2023-07-01,Buy Now Pay Later,Partner,South,Home Improvement,C,694,12000000,12,0.2042
LN0004204,CUS0001612,2023-12-01,Personal Loan,Digital,Hanoi,Education,B,738,174000000,12,0.2937
LN0004205,CUS0005536,2023-10-01,Personal Loan,Telesales,South,Electronics,E,479,151000000,24,0.2727
LN0004206,CUS0001770,2024-02-01,Credit Card,Branch,South,Electronics,D,613,107000000,36,0.2557
LN0004207,CUS0006603,2023-11-01,Personal Loan,Partner,South,Education,A,773,154000000,24,0.1932
LN0004208,CUS0008900,2023-10-01,Credit Card,Telesales,Hanoi,Education,C,669,33000000,36,0.2583
LN0004209,CUS0005571,2023-11-01,Credit Card,Digital,Central,Medical,B,736,25000000,36,0.2423
LN0004210,CUS0001511,2023-10-01,Personal Loan,Branch,Central,Other,B,740,183000000,12,0.2054
LN0004211,CUS0002353,2023-05-01,Personal Loan,Branch,South,Home Improvement,C,691,205000000,18,0.1881
LN0004212,CUS0001415,2023-10-01,Credit Card,Partner,Central,Education,D,588,69000000,36,0.304
LN0004213,CUS0004296,2023-11-01,Installment Loan,Branch,South,Consumption,C,691,15000000,18,0.3145
LN0004214,CUS0005921,2024-05-01,Buy Now Pay Later,Digital,Ho Chi Minh City,Other,B,701,28000000,6,0.1908
LN0004215,CUS0003999,2023-02-01,Installment Loan,Digital,South,Education,A,800,41000000,6,0.2793
LN0004216,CUS0003121,2023-09-01,Personal Loan,Partner,South,Electronics,B,750,138000000,24,0.2222
LN0004217,CUS0006510,2023-02-01,Credit Card,Digital,Central,Electronics,C,675,79000000,36,0.2484
LN0004218,CUS0003546,2024-03-01,Personal Loan,Branch,Ho Chi Minh City,Education,B,733,230000000,24,0.2109
LN0004219,CUS0002493,2023-08-01,Installment Loan,Branch,Central,Home Improvement,D,602,36000000,24,0.2812
LN0004220,CUS0005689,2023-08-01,Personal Loan,Telesales,Central,Consumption,E,558,59000000,18,0.2896
LN0004221,CUS0003637,2024-02-01,Personal Loan,Digital,South,Consumption,C,698,168000000,24,0.258
LN0004222,CUS0001494,2023-07-01,Credit Card,Telesales,Central,Medical,B,735,22000000,36,0.3286
LN0004223,CUS0005843,2024-03-01,Personal Loan,Branch,Central,Electronics,B,714,54000000,12,0.2024
LN0004224,CUS0008492,2023-03-01,Installment Loan,Digital,North,Other,A,811,91000000,12,0.2338
LN0004225,CUS0004427,2023-04-01,Personal Loan,Branch,South,Home Improvement,E,498,199000000,48,0.2657
LN0004226,CUS0005981,2023-09-01,Credit Card,Digital,Central,Other,C,653,83000000,36,0.2953
LN0004227,CUS0005010,2024-03-01,Credit Card,Digital,Central,Home Improvement,E,454,110000000,36,0.3356
LN0004228,CUS0001271,2024-04-01,Buy Now Pay Later,Partner,Ho Chi Minh City,Home Improvement,E,571,27000000,9,0.214
LN0004229,CUS0004647,2023-08-01,Buy Now Pay Later,Telesales,Central,Consumption,C,679,29000000,6,0.1942
LN0004230,CUS0001814,2024-01-01,Personal Loan,Branch,South,Consumption,A,803,230000000,48,0.2099
LN0004231,CUS0004312,2023-05-01,Personal Loan,Partner,Hanoi,Home Improvement,A,791,243000000,24,0.2738
LN0004232,CUS0008327,2023-11-01,Credit Card,Digital,Ho Chi Minh City,Education,B,748,119000000,36,0.2525
LN0004233,CUS0001467,2023-01-01,Installment Loan,Digital,Hanoi,Home Improvement,A,792,98000000,6,0.2583
LN0004234,CUS0003220,2023-08-01,Installment Loan,Telesales,Ho Chi Minh City,Education,A,843,45000000,6,0.2042
LN0004235,CUS0003546,2023-06-01,Personal Loan,Digital,Central,Consumption,C,650,43000000,36,0.185
LN0004236,CUS0006312,2023-02-01,Credit Card,Digital,South,Medical,B,737,54000000,36,0.3196
LN0004237,CUS0008511,2023-07-01,Personal Loan,Partner,South,Medical,D,603,131000000,24,0.2064
LN0004238,CUS0002143,2023-11-01,Buy Now Pay Later,Digital,South,Other,B,711,23000000,6,0.198
LN0004239,CUS0002161,2023-03-01,Buy Now Pay Later,Branch,Ho Chi Minh City,Education,B,711,16000000,12,0.18
LN0004240,CUS0008610,2023-02-01,Credit Card,Digital,Hanoi,Education,B,702,83000000,36,0.3565
LN0004241,CUS0007482,2023-12-01,Credit Card,Digital,Hanoi,Home Improvement,A,817,30000000,36,0.2805
